label,label_name,text,text_clean
0,ham,Yeah no probs - last night is obviously catching up with you... Speak soon,yeah no probs last night is obviously catching up with you speak soon
0,ham,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",mmmmm i loved waking to your words this morning i miss you too my love i hope your day goes well and you are happy i wait for us to be together again
1,spam,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",orange customer you may now claim your free camera phone upgrade for your loyalty call now on num num num offer ends 14thmarch t c s apply opt out availa
0,ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",party s at my place at usf no charge but if you can contribute in any way it is greatly appreciated and yeah we got room for one more
0,ham,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.,sorry i ve not gone to that place i ll do so tomorrow really sorry
0,ham,Ok lor.,ok lor
0,ham,Ok. How many should i buy.,ok how many should i buy
0,ham,Yay can't wait to party together!,yay can t wait to party together
0,ham,Wat u doing there?,wat u doing there
0,ham,ok. I am a gentleman and will treat you with dignity and respect.,ok i am a gentleman and will treat you with dignity and respect
0,ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,yeah you should i think you can use your gt atm now to register not sure but if there s anyway i can help let me know but when you do be sure you are ready
0,ham,"What do u reckon as need 2 arrange transport if u can't do it, thanks",what do u reckon as need num arrange transport if u can t do it thanks
0,ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,ok i wont call or disturb any one i know all are avoiding me i am a burden for all
0,ham,If you ask her or she say any please message.,if you ask her or she say any please message
0,ham,Done it but internet connection v slow and canÛ÷t send it. Will try again later or first thing tomo.,done it but internet connection v slow and can û t send it will try again later or first thing tomo
0,ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),piss is talking is someone that realise u that point this at is it now read it backwards
0,ham,I sent lanre fakeye's Eckankar details to the mail box,i sent lanre fakeye s eckankar details to the mail box
0,ham,Nope... Juz off from work...,nope juz off from work
0,ham,Great escape. I fancy the bridge but needs her lager. See you tomo,great escape i fancy the bridge but needs her lager see you tomo
1,spam,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",january male sale hot gay chat now cheaper call num national rate from num 5p min cheap to num 8p min peak to stop texts call num 10p min
0,ham,Don know..wait i will check it.,don know wait i will check it
0,ham,From tomorrow onwards eve 6 to 3 work.,from tomorrow onwards eve num to num work
0,ham,"Doing nothing, then u not having dinner w us?",doing nothing then u not having dinner w us
0,ham,I have gone into get info bt dont know what to do,i have gone into get info bt dont know what to do
0,ham,Am also doing in cbe only. But have to pay.,am also doing in cbe only but have to pay
0,ham,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",huh hyde park not in mel ah opps got confused anyway if tt s e best choice den we juz have to take it
1,spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a å£900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,urgent we are trying to contact you last weekends draw shows that you have won a å num prize guaranteed call num claim code s89 valid 12hrs only
0,ham,Infact happy new year. How are you where are you when are we seeing,infact happy new year how are you where are you when are we seeing
0,ham,Yes :)it completely in out of form:)clark also utter waste.,yes it completely in out of form clark also utter waste
0,ham,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,you only hate me you can call any but you didnt accept even a single call of mine or even you messaged
0,ham,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,gain the rights of a wife dont demand it i am trying as husband too lets see
0,ham,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,i wish that i was with you holding you tightly making you see how important you are how much you mean to me how much i need you in my life
0,ham,Yar but they say got some error.,yar but they say got some error
0,ham,"Yeah sure, give me a couple minutes to track down my wallet",yeah sure give me a couple minutes to track down my wallet
0,ham,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr""",feb lt gt is i love u day send dis to all ur valued frnds evn me if num comes back u ll gt married d person u luv if u ignore dis u will lose ur luv num evr
0,ham,Dunno he jus say go lido. Same time 930.,dunno he jus say go lido same time num
0,ham,I forgot 2 ask Ì_ all smth.. There's a card on da present lei... How? ÌÏ all want 2 write smth or sign on it?,i forgot num ask ì_ all smth there s a card on da present lei how ìï all want num write smth or sign on it
0,ham,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,haven t eaten all day i m sitting here staring at this juicy pizza and i can t eat it these meds are ruining my life
0,ham,Gud ni8.swt drms.take care,gud ni8 swt drms take care
0,ham,To day class is there are no class.,to day class is there are no class
1,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,ur cash balance is currently num pounds to maximize ur cash in now send go to num only 150p msg cc num po box num num tcr w1
0,ham,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",hey babe sorry i didn t get sooner gary can come and fix it cause he thinks he knows what it is but he doesn t go as far a ptbo and he says it will cost lt gt bucks i don t know if it might be cheaper to find someone there we don t have any second hand machines at all right now let me know what you want to do babe
0,ham,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,this girl does not stay in bed this girl doesn t need recovery time id rather pass out while having fun then be cooped up in bed
0,ham,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,how stupid to say that i challenge god you dont think at all on what i write instead you respond immed
0,ham,Oops. 4 got that bit.,oops num got that bit
0,ham,Yes princess! I want to catch you with my big strong hands...,yes princess i want to catch you with my big strong hands
0,ham,Hi.:)technical support.providing assistance to us customer through call and email:),hi technical support providing assistance to us customer through call and email
0,ham,Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.,eh u remember how num spell his name yes i did he v naughty make until i v wet
0,ham,"\Hi darlin did youPhone me? Im atHome if youwanna chat.\""""",hi darlin did youphone me im athome if youwanna chat
0,ham,jay says he'll put in  &lt;#&gt;,jay says he ll put in lt gt
0,ham,Missing you too.pray inshah allah,missing you too pray inshah allah
0,ham,That depends. How would you like to be treated? :),that depends how would you like to be treated
0,ham,Yeah I can still give you a ride,yeah i can still give you a ride
0,ham,It has issues right now. Ill fix for her by tomorrow.,it has issues right now ill fix for her by tomorrow
0,ham,Oh sorry please its over,oh sorry please its over
1,spam,"Win the newest ÛÏHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",win the newest ûïharry potter and the order of the phoenix book num reply harry answer num questions chance to be the first among readers
0,ham,Exactly. Anyways how far. Is jide her to study or just visiting,exactly anyways how far is jide her to study or just visiting
1,spam,"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",hottest pics straight to your phone see me getting wet and wanting just for you xx text pics to num now txt costs 150p textoperator g696ga num xxx
0,ham,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,your board is working fine the issue of overheating is also reslove but still software inst is pending i will come around num o clock
0,ham,"Yeah, don't go to bed, I'll be back before midnight",yeah don t go to bed i ll be back before midnight
1,spam,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,2p per min to call germany num from your bt line just 2p per min check planettalkinstant com for info t s c s text stop to opt out
0,ham,You still around? I could use a half-8th,you still around i could use a half 8th
0,ham,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x,cud u tell ppl im gona b a bit l8 cos num buses hav gon past cos they were full im still waitin num num pete x
0,ham,How much it will cost approx . Per month.,how much it will cost approx per month
1,spam,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or å£10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",urgent call num from landline your complimentary num tenerife holiday or å num cash await collection sae t cs box num hp20 1yf 150ppm num
1,spam,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",ou are guaranteed the latest nokia phone a 40gb ipod mp3 player or a å num prize txt word collect to no num ibhltd ldnw15h 150p mtmsgrcvd18
0,ham,You sure your neighbors didnt pick it up,you sure your neighbors didnt pick it up
0,ham,U buy newspapers already?,u buy newspapers already
1,spam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,dear voucher holder num claim your 1st class airport lounge passes when using your holiday voucher call num when booking quote 1st class x num
1,spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",urgent ur awarded a complimentary trip to eurodisinc trav aco entry41 or å num to claim txt dis to num num num å num morefrmmob shracomorsglsuplt num ls1 3aj
0,ham,Also remember the beads don't come off. Ever.,also remember the beads don t come off ever
0,ham,Dad says hurry the hell up,dad says hurry the hell up
0,ham,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,u sleeping now or you going to take haha i got spys wat me online checking n replying mails lor
0,ham,Its like that hotel dusk game i think. You solve puzzles in a area thing,its like that hotel dusk game i think you solve puzzles in a area thing
0,ham,Haha... They cant what... At the most tmr forfeit... haha so how?,haha they cant what at the most tmr forfeit haha so how
0,ham,"Awesome question with a cute answer: Someone asked a boy \how is ur life?\"" . . He smiled &amp; answered: . . \""She is fine!\"" Gudnite""",awesome question with a cute answer someone asked a boy how is ur life he smiled amp answered she is fine gudnite
0,ham,Whom you waited for yesterday,whom you waited for yesterday
0,ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends sh jas
0,ham,I send the print  outs da.,i send the print outs da
0,ham,TELL HER I SAID EAT SHIT.,tell her i said eat shit
1,spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",if you don t your prize will go to another customer t c at url num 150p min polo ltd suite num london w1j 6hl please call back if busy
0,ham,What u talking bout early morning? It's almost noon where your at!,what u talking bout early morning it s almost noon where your at
1,spam,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,1st wk free gr8 tones str8 num u each wk txt nokia on to num for classic nokia tones or hit on to num for polys nokia 150p poly 200p num
0,ham,I will come tomorrow di,i will come tomorrow di
0,ham,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,my darling sister how are you doing when s school resuming is there a minimum wait period before you reapply do take care
0,ham,I sent them. Do you like?,i sent them do you like
0,ham,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,you have to pls make a note of all she s exposed to also find out from her school if anyone else was vomiting is there a dog or cat in the house let me know later
0,ham,No. But we'll do medical missions to nigeria,no but we ll do medical missions to nigeria
0,ham,"Nothing really, just making sure everybody's up to speed",nothing really just making sure everybody s up to speed
0,ham,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx,hi my darlin im on my way to london and we have just been smashed into by another driver and have a big dent im really missing u what have u been up to xxx
1,spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,double mins double txt num num price linerental on latest orange bluetooth mobiles call mobileupd8 for the very latest offers num or call2optout lf56
0,ham,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about \the cave\"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.""",wow i never realized that you were so embarassed by your accomodations i thought you liked it since i was doing the best i could and you always seemed so happy about the cave i m sorry i didn t and don t have more to give i m sorry i offered i m sorry your room was so embarassing
0,ham,Great! How is the office today?,great how is the office today
0,ham,Wat time Ì_ finish?,wat time ì_ finish
0,ham,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,i dont have any of your file in my bag i was in work when you called me i ll tell you if i find anything in my room
0,ham,ÌÏ go home liao? Ask dad to pick me up at 6...,ìï go home liao ask dad to pick me up at num
0,ham,S:)s.nervous  &lt;#&gt; :),s s nervous lt gt
0,ham,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,god created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands now plz dont ask y he created so much gap between legs
0,ham,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,no i m in the same boat still here at my moms check me out on yo i m half naked
0,ham,Or ill be a little closer like at the bus stop on the same street,or ill be a little closer like at the bus stop on the same street
0,ham,Gokila is talking with you aha:),gokila is talking with you aha
0,ham,"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but",single line with a big meaning miss anything num ur best life but
1,spam,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",reminder from o2 to get num pounds free call credit and details of great offers pls reply num this text with your valid name house no and postcode
0,ham,Please sen :)my kind advice :-)please come here and try:-),please sen my kind advice please come here and try
0,ham,Thats cool! I am a gentleman and will treat you with dignity and respect.,thats cool i am a gentleman and will treat you with dignity and respect
0,ham,Somebody should go to andros and steal ice,somebody should go to andros and steal ice
0,ham,You dont know you jabo me abi.,you dont know you jabo me abi
0,ham,How i noe... Did Ì_ specify da domain as nusstu... ÌÏ still in sch...,how i noe did ì_ specify da domain as nusstu ìï still in sch
0,ham,Erm. I thought the contract ran out the4th of october.,erm i thought the contract ran out the4th of october
0,ham,R u meeting da ge at nite tmr?,r u meeting da ge at nite tmr
0,ham,Its sarcasm.. .nt scarcasim,its sarcasm nt scarcasim
0,ham,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,when is school starting where will you stay what s the weather like and the food do you have a social support system like friends in the school all these things are important
0,ham,R u in this continent?,r u in this continent
0,ham,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,carlos is taking his sweet time as usual so let me know when you and patty are done want to smoke and i ll tell him to haul ass
0,ham,....photoshop makes my computer shut down.,photoshop makes my computer shut down
1,spam,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out,had your mobile num mths update to latest orange camera video phones for free save å s with free texts weekend calls text yes for a callback orno to opt out
0,ham,Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students,height of confidence all the aeronautics professors wer calld amp they wer askd num sit in an aeroplane aftr they sat they wer told dat the plane ws made by their students dey all hurried out of d plane bt only num didnt move he said if it is made by my students
1,spam,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,u have won a nokia num plus a free digital camera this is what u get when u win our free auction to take part send nokia to num now pobox114 14tcr w1 num
1,spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,important information num orange user 0796xxxxxx today is ur lucky day num find out why log onto url there s a fantastic prizeawaiting you
0,ham,U come n search tat vid..not finishd..,u come n search tat vid not finishd
0,ham,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.,ok but they said i ve got wisdom teeth hidden inside n mayb need num remove
0,ham,I'm good. Have you registered to vote?,i m good have you registered to vote
0,ham,I am in your office na.,i am in your office na
0,ham,Yes. Rent is very expensive so its the way we save.,yes rent is very expensive so its the way we save
0,ham,Ok enjoy . R u there in home.,ok enjoy r u there in home
0,ham,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,how s it going got any exciting karaoke type activities planned i m debating whether to play football this eve feeling lazy though
0,ham,"Sorry, I can't help you on this.",sorry i can t help you on this
0,ham,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),no you ll just get a headache trying to figure it out u can trust me to do the math i promise o
0,ham,Shopping lor. Them raining mah hard 2 leave orchard.,shopping lor them raining mah hard num leave orchard
1,spam,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",double mins num txts on orange tariffs latest motorola sonyericsson nokia with bluetooth free call mobileupd8 on num or call2optout hf8
0,ham,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",hello lover how goes that new job are you there now are you happy do you think of me i wake my slave and send you a teasing kiss from across the sea
0,ham,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,oh shut it omg yesterday i had a dream that i had num kids both boys i was so pissed not only about the kids but them being boys i even told mark in my dream that he was changing diapers cause i m not getting owed in the face
0,ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",honeybee said i m d sweetest in d world god laughed amp said wait u havnt met d person reading this msg moral even god can crack jokes gm gn ge gn
0,ham,Where are you ? You said you would be here when I woke ... :-(,where are you you said you would be here when i woke
0,ham,Yar lor actually we quite fast... Cos da ge slow wat... Haha...,yar lor actually we quite fast cos da ge slow wat haha
0,ham,Both :) i shoot big loads so get ready!,both i shoot big loads so get ready
0,ham,I am going to film 2day da. At 6pm. Sorry da.,i am going to film 2day da at 6pm sorry da
1,spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,call germany for only num pence per minute call from a fixed line via access number num num num num no prepayment direct access url
0,ham,Get ready for  &lt;#&gt;  inches of pleasure...,get ready for lt gt inches of pleasure
0,ham,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,yar lor wait num my mum num finish sch then have lunch lor i whole morning stay at home clean my room now my room quite clean hee
0,ham,U calling me right? Call my hand phone...,u calling me right call my hand phone
0,ham,Are you up for the challenge? I know i am :),are you up for the challenge i know i am
0,ham,"4 tacos + 1 rajas burrito, right?",num tacos num rajas burrito right
0,ham,get ready to moan and scream :),get ready to moan and scream
0,ham,K..i deleted my contact that why?,k i deleted my contact that why
0,ham,Ok lor. Msg me b4 u call.,ok lor msg me b4 u call
0,ham,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,num i don t have her number and num its gonna be a massive pain in the ass and i d rather not get involved if that s possible
0,ham,Are you going to wipro interview today?,are you going to wipro interview today
1,spam,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,we tried to contact you re our offer of new video phone num anytime any network mins half price rental camcorder call num or reply for delivery wed
1,spam,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(å£1.50p. m),num s of girls many local num u who r virgins num this r ready num 4fil ur every sexual need can u 4fil theirs text cute to num å num 50p m
0,ham,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",sorry to trouble u again can buy 4d for my dad again num num num all num big num small sat n sun thanx
0,ham,"My sister in law, hope you are having a great month. Just saying hey. Abiola",my sister in law hope you are having a great month just saying hey abiola
0,ham,Ard 6 like dat lor.,ard num like dat lor
0,ham,Ok lar... Joking wif u oni...,ok lar joking wif u oni
0,ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),i m at bruce amp fowler now but i m in my mom s car so i can t park long story
0,ham,Fine am simply sitting.,fine am simply sitting
0,ham,"If e timing can, then i go w u lor...",if e timing can then i go w u lor
0,ham,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,yes we were outside for like num hours and i called my whole family to wake them up cause it started at num am
0,ham,Hey mate. Spoke to the mag people. WeÛ÷re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later.,hey mate spoke to the mag people we û re on the is deliver by the end of the month deliver on the 24th sept talk later
0,ham,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,ok lor i ned num go toa payoh num a while num return smth u wan num send me there or wat
0,ham,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,oh gei that happend to me in tron maybe ill dl it in 3d when its out
0,ham,Oh dang! I didn't mean o send that to you! Lol!,oh dang i didn t mean o send that to you lol
0,ham,That's my honeymoon outfit. :),that s my honeymoon outfit
0,ham,Nope thats fine. I might have a nap tho!,nope thats fine i might have a nap tho
0,ham,Hello madam how are you ?,hello madam how are you
0,ham,Yes:)sura in sun tv.:)lol.,yes sura in sun tv lol
0,ham,Lol yeah at this point I guess not,lol yeah at this point i guess not
0,ham,What is this 'hex' place you talk of? Explain!,what is this hex place you talk of explain
1,spam,"Win the newest åÒHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",win the newest åòharry potter and the order of the phoenix book num reply harry answer num questions chance to be the first among readers
0,ham,Draw va?i dont think so:),draw va i dont think so
1,spam,u r a winner U ave been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),u r a winner u ave been specially selected num receive å num cash or a num holiday flights inc speak to a live operator num claim 0871277810710p min num
0,ham,"Hmph. Go head, big baller.",hmph go head big baller
0,ham,I am great! How are you?,i am great how are you
0,ham,Are you wet right now?,are you wet right now
0,ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",like i made him throw up when we were smoking in our friend s car one time it was awesome
0,ham,I'm done...,i m done
0,ham,Same as kallis dismissial in 2nd test:-).,same as kallis dismissial in 2nd test
0,ham,Haven't left yet so probably gonna be here til dinner,haven t left yet so probably gonna be here til dinner
0,ham,I'm home. Doc gave me pain meds says everything is fine.,i m home doc gave me pain meds says everything is fine
0,ham,K:)k:)what are detail you want to transfer?acc no enough?,k k what are detail you want to transfer acc no enough
1,spam,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,num days to kick off for euro2004 u will be kept up to date with the latest news and results daily to be removed send get txt stop to num
0,ham,Why nothing. Ok anyway give me treat,why nothing ok anyway give me treat
0,ham,Wait . I will msg after  &lt;#&gt;  min.,wait i will msg after lt gt min
1,spam,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",freemsg claim ur num sms messages text ok to num now use web2mobile num ur mates etc join txt250 com for num 50p wk t c box139 la32wu num remove txtx or stop
0,ham,"K, can I pick up another 8th when you're done?",k can i pick up another 8th when you re done
0,ham,I am taking you for italian food. How about a pretty dress with no panties? :),i am taking you for italian food how about a pretty dress with no panties
1,spam,Moby Pub Quiz.Win a å£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP å£1.50 008704050406 SP Arrow,moby pub quiz win a å num high street prize if u know who the new duchess of cornwall will be txt her first name to num unsub stop å num num sp arrow
1,spam,83039 62735=å£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541,num num å num uk break accommodationvouchers terms conditions apply num claim you mustprovide your claim number which is num
0,ham,Actually i'm waiting for 2 weeks when they start putting ad.,actually i m waiting for num weeks when they start putting ad
0,ham,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,haha yup hopefully we will lose a few kg by mon after hip hop can go orchard and weigh again
0,ham,So that takes away some money worries,so that takes away some money worries
0,ham,Ok lor then we go tog lor...,ok lor then we go tog lor
0,ham,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",good afternoon loverboy how goes you day any luck come your way i think of you sweetie and send my love across the sea to make you smile and happy
0,ham,You still coming tonight?,you still coming tonight
0,ham,Can... I'm free...,can i m free
1,spam,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",thanks for your ringtone order reference number x49 your mobile will be charged num should your tone not arrive please call customer services num
0,ham,What he said is not the matter. My mind saying some other matter is there.,what he said is not the matter my mind saying some other matter is there
0,ham,Please tell me not all of my car keys are in your purse,please tell me not all of my car keys are in your purse
0,ham,Then mum's repent how?,then mum s repent how
1,spam,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,for taking part in our mobile survey yesterday you can now have num texts num use however you wish num get txts just send txt to num t c url num 50p
0,ham,Your brother is a genius,your brother is a genius
0,ham,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,hi darlin its kate are u up for doin somethin tonight im going to a pub called the swan or something with my parents for one drink so phone me if u can
0,ham,So now my dad is gonna call after he gets out of work and ask all these crazy questions.,so now my dad is gonna call after he gets out of work and ask all these crazy questions
0,ham,Prabha..i'm soryda..realy..frm heart i'm sory,prabha i m soryda realy frm heart i m sory
0,ham,I've reached already.,i ve reached already
0,ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,hows my favourite person today r u workin hard couldn t sleep again last nite nearly rang u at num
1,spam,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),how about getting in touch with folks waiting for company just txt back your name and age to opt in enjoy the community 150p sms
0,ham,That's y i said it's bad dat all e gals know u... Wat u doing now?,that s y i said it s bad dat all e gals know u wat u doing now
0,ham,"Yo, any way we could pick something up tonight?",yo any way we could pick something up tonight
1,spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play å£250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",fantasy football is back on your tv go to sky gamestar on sky active and play å 250k dream team scoring starts on saturday so register now sky opt out to num
0,ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,well there s not a lot of things happening in lindsay on new years sighs some bars in ptbo and the blue heron has something going
0,ham,Then what about further plan?,then what about further plan
0,ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",yo you gonna still be in stock tomorrow today i m trying to get a dubsack
0,ham,"\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\""""",none nowhere ikno doesdiscount shitinnit
0,ham,Have a good trip. Watch out for . Remember when you get back we must decide about easter.,have a good trip watch out for remember when you get back we must decide about easter
0,ham,It vl bcum more difficult..,it vl bcum more difficult
